Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Air_Compressors
11,HOLIDAY,11,0.0000,0.3411,0.2748,0.1398,0.6018,1.0436,0.0000,0.7690,0.0706,0.1372,0.0798
11,HOLIDAY,12,0.0000,0.4112,0.2965,0.1392,0.5651,1.0568,0.0000,0.7820,0.0732,0.1402,0.0819
11,HOLIDAY,13,0.0000,0.4228,0.2952,0.1345,0.5233,1.0592,0.0000,0.7833,0.0734,0.1404,0.0821
11,HOLIDAY,14,0.0000,0.4323,0.2967,0.1314,0.4936,1.0684,0.0000,0.7833,0.0734,0.1404,0.0821
11,HOLIDAY,15,0.0000,0.4114,0.2895,0.1309,0.4793,1.0675,0.0000,0.7794,0.0732,0.1395,0.0821
11,HOLIDAY,16,0.0000,0.3805,0.2815,0.1343,0.5079,1.0546,0.0000,0.7550,0.0722,0.1360,0.0821
11,HOLIDAY,17,0.0000,0.3356,0.2489,0.1368,0.5487,1.0456,0.2846,0.7239,0.0705,0.1319,0.0821
11,HOLIDAY,18,0.0000,0.3166,0.2415,0.1362,0.6022,1.0273,0.6730,0.6852,0.0657,0.1260,0.0821
11,HOLIDAY,19,0.0000,0.2438,0.2294,0.1317,0.5706,1.0142,0.7013,0.6002,0.0554,0.1145,0.0820
11,HOLIDAY,20,0.0000,0.1622,0.1908,0.1143,0.5167,1.0021,0.7013,0.5116,0.0441,0.1001,0.0805
11,HOLIDAY,21,0.0000,0.1322,0.1797,0.0830,0.3926,0.9817,0.7013,0.3957,0.0325,0.0813,0.0735
11,HOLIDAY,22,0.0000,0.0368,0.1740,0.0516,0.2615,0.9683,0.7013,0.2672,0.0218,0.0599,0.0574
11,HOLIDAY,23,0.0000,0.0231,0.1635,0.0333,0.1762,0.9461,0.6289,0.1586,0.0143,0.0408,0.0355
12,WEEKDAY,0,0.0112,0.0062,0.2141,0.0332,0.1298,0.9355,0.3280,0.1339,0.0129,0.0384,0.0298
12,WEEKDAY,1,0.0034,0.0023,0.2059,0.0322,0.1030,0.9219,0.3280,0.1082,0.0085,0.0281,0.0108
12,WEEKDAY,2,0.0000,0.0012,0.2037,0.0322,0.0975,0.9168,0.3280,0.1315,0.0082,0.0273,0.0063
12,WEEKDAY,3,0.0000,0.0007,0.2061,0.0337,0.0992,0.9147,0.3280,0.1552,0.0086,0.0284,0.0059
12,WEEKDAY,4,0.0000,0.0009,0.2350,0.0459,0.1564,0.9173,0.3280,0.1913,0.0094,0.0358,0.0096
12,WEEKDAY,5,0.0000,0.0045,0.2394,0.0770,0.2940,0.9375,0.3280,0.2771,0.0124,0.0619,0.0211
12,WEEKDAY,6,0.0051,0.0073,0.2411,0.1169,0.4098,0.9629,0.3280,0.4131,0.0204,0.0966,0.0364
12,WEEKDAY,7,0.0017,0.0113,0.3297,0.1702,0.5158,0.9901,0.0000,0.5718,0.0326,0.1223,0.0476
12,WEEKDAY,8,0.0064,0.0225,0.3308,0.2202,0.5818,1.0079,0.0000,0.6997,0.0442,0.1403,0.0535
12,WEEKDAY,9,0.0036,0.0489,0.3417,0.2571,0.7642,1.0414,0.0000,0.8545,0.0641,0.1661,0.0707
12,WEEKDAY,10,0.0000,0.1080,0.3768,0.2797,0.9361,1.0735,0.0000,1.0244,0.1034,0.2013,0.1002
12,WEEKDAY,11,0.0000,0.1931,0.4164,0.2883,1.0078,1.0930,0.0000,1.1212,0.1275,0.2223,0.1192
12,WEEKDAY,12,0.0000,0.2626,0.4376,0.2868,0.9253,1.1074,0.0000,1.1474,0.1328,0.2282,0.1234
12,WEEKDAY,13,0.0000,0.3011,0.4425,0.2760,0.8413,1.1096,0.0000,1.1499,0.1332,0.2288,0.1237
12,WEEKDAY,14,0.0000,0.3209,0.4468,0.2691,0.7958,1.1176,0.0000,1.1499,0.1331,0.2287,0.1237
12,WEEKDAY,15,0.0000,0.3241,0.4446,0.2678,0.7901,1.1162,0.0000,1.1460,0.1330,0.2278,0.1237
12,WEEKDAY,16,0.0000,0.3016,0.4361,0.2756,0.8464,1.1031,0.0000,1.1215,0.1319,0.2243,0.1237
12,WEEKDAY,17,0.0000,0.2429,0.4020,0.2814,0.9212,1.0922,0.2846,1.0888,0.1294,0.2200,0.1237
12,WEEKDAY,18,0.0000,0.1911,0.3915,0.2800,1.0042,1.0717,0.6730,1.0437,0.1206,0.2124,0.1237
12,WEEKDAY,19,0.0000,0.1462,0.3786,0.2695,0.9478,1.0528,0.7013,0.9422,0.1005,0.1957,0.1237
12,WEEKDAY,20,0.0000,0.0885,0.3489,0.2295,0.8398,1.0348,0.7013,0.8184,0.0780,0.1718,0.1216
12,WEEKDAY,21,0.0000,0.0515,0.3288,0.1575,0.6164,1.0072,0.7013,0.6336,0.0552,0.1375,0.1124
12,WEEKDAY,22,0.0000,0.0198,0.3154,0.0855,0.3719,0.9860,0.7013,0.4177,0.0351,0.0976,0.0918
12,WEEKDAY,23,0.0048,0.0101,0.3065,0.0440,0.2295,0.9551,0.6289,0.2311,0.0216,0.0619,0.0616
12,SATURDAY,0,0.0000,0.0098,0.2208,0.0332,0.1686,0.9405,0.3280,0.1808,0.0186,0.0540,0.0543
12,SATURDAY,1,0.0285,0.0059,0.2132,0.0322,0.1181,0.9253,0.3280,0.1319,0.0114,0.0356,0.0223
12,SATURDAY,2,0.0000,0.0024,0.2038,0.0322,0.0992,0.9188,0.3280,0.1346,0.0086,0.0283,0.0078
12,SATURDAY,3,0.0000,0.0001,0.2042,0.0337,0.0992,0.9156,0.3280,0.1547,0.0086,0.0284,0.0059
12,SATURDAY,4,0.0000,0.0003,0.2341,0.0459,0.1563,0.9173,0.3280,0.1907,0.0094,0.0357,0.0095
12,SATURDAY,5,0.0000,0.0040,0.2370,0.0770,0.2945,0.9374,0.3280,0.2772,0.0123,0.0621,0.0205
12,SATURDAY,6,0.0000,0.0107,0.2416,0.1169,0.4165,0.9631,0.3280,0.4218,0.0205,0.0982,0.0363
12,SATURDAY,7,0.0000,0.0184,0.3331,0.1702,0.5384,0.9918,0.0000,0.5933,0.0328,0.1264,0.0476
12,SATURDAY,8,0.0000,0.0379,0.3368,0.2202,0.6261,1.0134,0.0000,0.7404,0.0449,0.1472,0.0535
12,SATURDAY,9,0.0000,0.0726,0.3529,0.2571,0.8262,1.0526,0.0000,0.9257,0.0657,0.1751,0.0707
12,SATURDAY,10,0.0000,0.1409,0.3930,0.2797,1.0099,1.0884,0.0000,1.1195,0.1058,0.2117,0.1002
12,SATURDAY,11,0.0000,0.2198,0.4455,0.2883,1.0883,1.1097,0.0000,1.2201,0.1303,0.2329,0.1192
12,SATURDAY,12,0.0000,0.3353,0.4711,0.2868,1.0068,1.1246,0.0000,1.2462,0.1355,0.2388,0.1234
12,SATURDAY,13,0.0000,0.3729,0.4727,0.2760,0.9178,1.1267,0.0000,1.2488,0.1359,0.2394,0.1237
12,SATURDAY,14,0.0000,0.3790,0.4751,0.2691,0.8695,1.1345,0.0000,1.2488,0.1359,0.2393,0.1237
12,SATURDAY,15,0.0000,0.3698,0.4716,0.2678,0.8627,1.1328,0.0000,1.2448,0.1357,0.2384,0.1237
12,SATURDAY,16,0.0000,0.3607,0.4631,0.2756,0.9208,1.1192,0.0000,1.2204,0.1346,0.2349,0.1237
12,SATURDAY,17,0.0000,0.3048,0.4304,0.2814,0.9963,1.1073,0.2846,1.1877,0.1321,0.2303,0.1237
12,SATURDAY,18,0.0000,0.1900,0.4184,0.2800,1.0774,1.0853,0.6730,1.1404,0.1232,0.2218,0.1237
12,SATURDAY,19,0.0000,0.1454,0.4017,0.2695,1.0133,1.0645,0.7013,1.0239,0.1028,0.2033,0.1237
12,SATURDAY,20,0.0000,0.1054,0.3618,0.2295,0.8920,1.0447,0.7013,0.8743,0.0798,0.1782,0.1225
12,SATURDAY,21,0.0000,0.0683,0.3378,0.1575,0.6518,1.0153,0.7013,0.6686,0.0572,0.1433,0.1178
12,SATURDAY,22,0.0000,0.0267,0.3194,0.0855,0.3979,0.9929,0.7013,0.4521,0.0381,0.1054,0.1059
12,SATURDAY,23,0.0000,0.0135,0.3177,0.0440,0.2526,0.9611,0.6289,0.2755,0.0262,0.0746,0.0833
12,SUNDAY,0,0.0079,0.0104,0.2051,0.0332,0.0985,0.9267,0.3280,0.0876,0.0071,0.0232,0.0071
12,SUNDAY,1,0.0000,0.0057,0.2041,0.0322,0.0971,0.9161,0.3280,0.0980,0.0072,0.0250,0.0059
12,SUNDAY,2,0.0000,0.0040,0.2048,0.0322,0.0971,0.9137,0.3280,0.1307,0.0081,0.0271,0.0059
12,SUNDAY,3,0.0000,0.0025,0.2069,0.0337,0.0992,0.9137,0.3280,0.1553,0.0086,0.0284,0.0059
12,SUNDAY,4,0.0000,0.0028,0.2339,0.0459,0.1551,0.9172,0.3280,0.1898,0.0094,0.0354,0.0096
12,SUNDAY,5,0.0000,0.0067,0.2381,0.0744,0.2834,0.9373,0.3280,0.2684,0.0122,0.0584,0.0212
12,SUNDAY,6,0.0000,0.0112,0.2403,0.0969,0.3865,0.9608,0.3280,0.4022,0.0192,0.0915,0.0364
12,SUNDAY,7,0.0000,0.0194,0.3331,0.1241,0.5122,0.9872,0.0000,0.5507,0.0298,0.1209,0.0476
12,SUNDAY,8,0.0000,0.0369,0.3365,0.1725,0.5938,1.0104,0.0000,0.7076,0.0421,0.1418,0.0511
12,SUNDAY,9,0.0000,0.0600,0.3412,0.2339,0.7504,1.0453,0.0000,0.8819,0.0606,0.1571,0.0514
12,SUNDAY,10,0.0000,0.1199,0.3734,0.2739,0.8986,1.0713,0.0000,1.0269,0.0926,0.1696,0.0514
12,SUNDAY,11,0.0000,0.2224,0.4232,0.2883,0.9589,1.0876,0.0000,1.0882,0.1116,0.1752,0.0514
12,SUNDAY,12,0.0000,0.3095,0.4417,0.2873,0.8705,1.1005,0.0000,1.1028,0.1156,0.1766,0.0514
12,SUNDAY,13,0.0000,0.3443,0.4446,0.2761,0.7802,1.1024,0.0000,1.1042,0.1159,0.1767,0.0514
12,SUNDAY,14,0.0000,0.3563,0.4467,0.2697,0.7344,1.1103,0.0000,1.1042,0.1159,0.1767,0.0514
12,SUNDAY,15,0.0000,0.3467,0.4449,0.2709,0.7280,1.1087,0.0000,1.1003,0.1157,0.1758,0.0514
12,SUNDAY,16,0.0000,0.3283,0.4371,0.2781,0.7754,1.0951,0.0000,1.0758,0.1146,0.1723,0.0514
12,SUNDAY,17,0.0000,0.2660,0.4030,0.2807,0.8363,1.0833,0.2846,1.0431,0.1121,0.1675,0.0514
12,SUNDAY,18,0.0000,0.2276,0.3914,0.2731,0.9054,1.0613,0.6730,0.9958,0.1029,0.1576,0.0514
12,SUNDAY,19,0.0000,0.1666,0.3751,0.2377,0.8284,1.0408,0.7013,0.8725,0.0816,0.1370,0.0514
12,SUNDAY,20,0.0000,0.0892,0.3357,0.1709,0.7014,1.0211,0.7013,0.6907,0.0574,0.1084,0.0495
12,SUNDAY,21,0.0000,0.0486,0.3096,0.1096,0.4696,0.9934,0.7013,0.4805,0.0346,0.0764,0.0424
12,SUNDAY,22,0.0000,0.0213,0.3000,0.0654,0.2626,0.9729,0.7013,0.2717,0.0176,0.0470,0.0288
12,SUNDAY,23,0.0070,0.0128,0.2920,0.0414,0.1544,0.9437,0.6289,0.1349,0.0094,0.0280,0.0146
12,HOLIDAY,0,0.0000,0.0000,0.0344,0.0322,0.0974,0.9106,0.3280,0.0711,0.0068,0.0199,0.0071
12,HOLIDAY,1,0.0000,0.0000,0.0287,0.0322,0.0971,0.9089,0.3280,0.0691,0.0067,0.0199,0.0059
12,HOLIDAY,2,0.0000,0.0000,0.0365,0.0322,0.0971,0.9083,0.3280,0.0691,0.0067,0.0199,0.0059
12,HOLIDAY,3,0.0000,0.0000,0.0305,0.0322,0.0971,0.9081,0.3280,0.0691,0.0067,0.0199,0.0059
12,HOLIDAY,4,0.0000,0.0000,0.0383,0.0322,0.1258,0.9085,0.3280,0.0711,0.0067,0.0199,0.0071
12,HOLIDAY,5,0.0000,0.0000,0.0323,0.0322,0.1860,0.9178,0.3280,0.0861,0.0074,0.0203,0.0146
12,HOLIDAY,6,0.0000,0.0000,0.0326,0.0322,0.1979,0.9193,0.3280,0.1193,0.0089,0.0231,0.0264
12,HOLIDAY,7,0.0000,0.0000,0.0382,0.0322,0.2106,0.9196,0.0000,0.1610,0.0102,0.0276,0.0367
12,HOLIDAY,8,0.0000,0.0000,0.0355,0.0322,0.1935,0.9213,0.0000,0.2046,0.0109,0.0322,0.0401
12,HOLIDAY,9,0.0390,0.0028,0.0315,0.0322,0.1562,0.9355,0.0000,0.2639,0.0115,0.0356,0.0404
12,HOLIDAY,10,0.0000,0.0023,0.0236,0.0322,0.1574,0.9430,0.0000,0.3104,0.0121,0.0381,0.0404
12,HOLIDAY,11,0.0000,0.0050,0.0529,0.0322,0.1583,0.9501,0.0000,0.3178,0.0123,0.0385,0.0404
12,HOLIDAY,12,0.0000,0.0057,0.0602,0.0322,0.1585,0.9602,0.0000,0.3178,0.0123,0.0385,0.0404
12,HOLIDAY,13,0.0000,0.0069,0.0600,0.0322,0.1547,0.9630,0.0000,0.3178,0.0123,0.0385,0.0404
12,HOLIDAY,14,0.0000,0.0071,0.0599,0.0322,0.1529,0.9728,0.0000,0.3178,0.0123,0.0385,0.0404
12,HOLIDAY,15,0.0000,0.0060,0.0565,0.0322,0.1548,0.9743,0.0000,0.3178,0.0123,0.0385,0.0404
12,HOLIDAY,16,0.0000,0.0010,0.0539,0.0322,0.1584,0.9660,0.0000,0.3178,0.0123,0.0384,0.0404
12,HOLIDAY,17,0.0000,0.0000,0.0594,0.0322,0.1565,0.9614,0.2846,0.3178,0.0122,0.0376,0.0404
12,HOLIDAY,18,0.0000,0.0000,0.0557,0.0322,0.1496,0.9497,0.6730,0.3085,0.0120,0.0349,0.0404
12,HOLIDAY,19,0.0000,0.0000,0.0617,0.0322,0.1355,0.9434,0.7013,0.2535,0.0115,0.0294,0.0404
12,HOLIDAY,20,0.0000,0.0000,0.0340,0.0322,0.1212,0.9394,0.7013,0.1971,0.0108,0.0247,0.0396
12,HOLIDAY,21,0.0000,0.0000,0.0343,0.0322,0.1119,0.9282,0.7013,0.1459,0.0100,0.0215,0.0359
12,HOLIDAY,22,0.0000,0.0000,0.0355,0.0322,0.1054,0.9249,0.7013,0.1048,0.0088,0.0201,0.0263
12,HOLIDAY,23,0.0343,0.0011,0.0295,0.0322,0.0998,0.9127,0.6289,0.0835,0.0076,0.0199,0.0146
