Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
3,SATURDAY,10,0.0000,0.3046,0.3664,0.1294,0.2040,0.0000,0.5422,0.0236,0.3726,0.0420
3,SATURDAY,11,0.0004,0.3849,0.3684,0.1407,0.2054,0.0000,0.4955,0.0232,0.3788,0.0419
3,SATURDAY,12,0.0005,0.4356,0.3696,0.1500,0.2099,0.0000,0.4931,0.0227,0.3788,0.0420
3,SATURDAY,13,0.0005,0.4654,0.3713,0.1448,0.2100,0.0000,0.4913,0.0231,0.3823,0.0420
3,SATURDAY,14,0.0007,0.4379,0.3731,0.1380,0.2143,0.0000,0.4936,0.0247,0.3856,0.0424
3,SATURDAY,15,0.0009,0.4164,0.3751,0.1368,0.2145,0.0000,0.4955,0.0250,0.4052,0.0429
3,SATURDAY,16,0.0007,0.3744,0.3745,0.1448,0.2099,0.0000,0.5216,0.0246,0.4250,0.0587
3,SATURDAY,17,0.0217,0.2952,0.3737,0.1533,0.2085,0.0000,0.5803,0.0235,0.4419,0.0576
3,SATURDAY,18,0.0884,0.1993,0.3753,0.1486,0.2016,0.1816,0.6582,0.0222,0.4455,0.0634
3,SATURDAY,19,0.0944,0.1677,0.3762,0.1416,0.1993,0.2090,0.7891,0.0211,0.4456,0.0643
3,SATURDAY,20,0.1143,0.1506,0.3778,0.1271,0.1969,0.2090,0.8521,0.0195,0.4000,0.0645
3,SATURDAY,21,0.1844,0.1063,0.3815,0.1083,0.1885,0.2090,0.8120,0.0186,0.3467,0.0618
3,SATURDAY,22,0.2410,0.0496,0.3820,0.0836,0.1835,0.2090,0.6995,0.0172,0.3136,0.0525
3,SATURDAY,23,0.2747,0.0230,0.3816,0.0222,0.1759,0.2090,0.6140,0.0140,0.2934,0.0152
3,SUNDAY,0,0.3470,0.0095,0.3775,0.0121,0.1723,0.2090,0.4910,0.0124,0.2599,0.0111
3,SUNDAY,1,0.3886,0.0074,0.3794,0.0102,0.1684,0.2090,0.4039,0.0114,0.2337,0.0083
3,SUNDAY,2,0.4522,0.0060,0.3819,0.0102,0.1666,0.2090,0.3958,0.0107,0.2140,0.0075
3,SUNDAY,3,0.5014,0.0056,0.3841,0.0102,0.1667,0.2090,0.3958,0.0107,0.2140,0.0075
3,SUNDAY,4,0.5229,0.0052,0.3850,0.0205,0.1720,0.2090,0.3958,0.0117,0.2207,0.0091
3,SUNDAY,5,0.5341,0.0051,0.3853,0.0657,0.1828,0.1816,0.4085,0.0158,0.2799,0.0242
3,SUNDAY,6,0.5058,0.0057,0.3849,0.0952,0.1864,0.0000,0.4907,0.0198,0.3267,0.0297
3,SUNDAY,7,0.1960,0.0162,0.3710,0.1300,0.1905,0.0000,0.6566,0.0230,0.3468,0.0346
3,SUNDAY,8,0.0509,0.0851,0.3667,0.1254,0.1943,0.0000,0.7107,0.0245,0.3605,0.0356
3,SUNDAY,9,0.0247,0.1716,0.3664,0.1213,0.2018,0.0000,0.5876,0.0245,0.3634,0.0425
3,SUNDAY,10,0.0000,0.2930,0.3665,0.1294,0.2040,0.0000,0.5422,0.0235,0.3726,0.0420
3,SUNDAY,11,0.0000,0.3780,0.3685,0.1407,0.2054,0.0000,0.4955,0.0231,0.3788,0.0419
3,SUNDAY,12,0.0000,0.4170,0.3695,0.1500,0.2099,0.0000,0.4931,0.0227,0.3788,0.0420
3,SUNDAY,13,0.0001,0.4490,0.3717,0.1448,0.2100,0.0000,0.4913,0.0231,0.3823,0.0420
3,SUNDAY,14,0.0001,0.4588,0.3739,0.1380,0.2143,0.0000,0.4936,0.0247,0.3856,0.0424
3,SUNDAY,15,0.0003,0.4358,0.3757,0.1368,0.2145,0.0000,0.4955,0.0250,0.4052,0.0429
3,SUNDAY,16,0.0144,0.3808,0.3762,0.1448,0.2099,0.0000,0.5077,0.0247,0.4250,0.0587
3,SUNDAY,17,0.0298,0.2703,0.3750,0.1533,0.2085,0.0000,0.5627,0.0237,0.4419,0.0576
3,SUNDAY,18,0.0831,0.1956,0.3763,0.1486,0.2016,0.1816,0.6146,0.0225,0.4455,0.0634
3,SUNDAY,19,0.1041,0.1731,0.3770,0.1416,0.1993,0.2090,0.7265,0.0217,0.4456,0.0643
3,SUNDAY,20,0.1338,0.1308,0.3780,0.1271,0.1969,0.2090,0.7468,0.0202,0.4000,0.0645
3,SUNDAY,21,0.2053,0.0724,0.3813,0.1083,0.1885,0.2090,0.7059,0.0194,0.3467,0.0618
3,SUNDAY,22,0.2479,0.0251,0.3816,0.0836,0.1835,0.2090,0.6559,0.0178,0.3136,0.0525
3,SUNDAY,23,0.2909,0.0187,0.3819,0.0222,0.1759,0.2090,0.6001,0.0145,0.2934,0.0152
3,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,WEEKDAY,0,0.2320,0.0194,0.3719,0.0109,0.1713,0.2090,0.4173,0.0116,0.2397,0.0089
4,WEEKDAY,1,0.2688,0.0067,0.3732,0.0103,0.1690,0.2090,0.3967,0.0109,0.2185,0.0077
4,WEEKDAY,2,0.3041,0.0060,0.3747,0.0102,0.1686,0.2090,0.3958,0.0107,0.2140,0.0075
4,WEEKDAY,3,0.3428,0.0057,0.3763,0.0182,0.1726,0.2090,0.3988,0.0114,0.2192,0.0087
4,WEEKDAY,4,0.3601,0.0055,0.3768,0.0555,0.1822,0.1879,0.4297,0.0149,0.2664,0.0207
4,WEEKDAY,5,0.3582,0.0102,0.3773,0.0889,0.1881,0.0413,0.4917,0.0189,0.3160,0.0285
4,WEEKDAY,6,0.2204,0.0299,0.3716,0.1230,0.1936,0.0000,0.6280,0.0224,0.3423,0.0336
4,WEEKDAY,7,0.0818,0.1180,0.3692,0.1302,0.1982,0.0000,0.6835,0.0244,0.3576,0.0359
4,WEEKDAY,8,0.0369,0.2124,0.3714,0.1263,0.2053,0.0000,0.6107,0.0248,0.3629,0.0416
4,WEEKDAY,9,0.0055,0.2808,0.3712,0.1299,0.2086,0.0000,0.5525,0.0239,0.3707,0.0426
4,WEEKDAY,10,0.0012,0.3807,0.3722,0.1392,0.2098,0.0000,0.5061,0.0234,0.3774,0.0423
4,WEEKDAY,11,0.0007,0.4369,0.3731,0.1479,0.2131,0.0000,0.4937,0.0229,0.3788,0.0422
4,WEEKDAY,12,0.0001,0.4648,0.3741,0.1453,0.2141,0.0000,0.4917,0.0231,0.3814,0.0422
4,WEEKDAY,13,0.0001,0.4707,0.3764,0.1385,0.2174,0.0000,0.4931,0.0244,0.3847,0.0424
4,WEEKDAY,14,0.0001,0.4692,0.3783,0.1356,0.2184,0.0000,0.4951,0.0249,0.4007,0.0428
4,WEEKDAY,15,0.0001,0.4635,0.3795,0.1408,0.2148,0.0000,0.5103,0.0248,0.4204,0.0551
4,WEEKDAY,16,0.0066,0.4463,0.3803,0.1485,0.2126,0.0000,0.5551,0.0239,0.4379,0.0578
4,WEEKDAY,17,0.0190,0.3608,0.3800,0.1462,0.2069,0.0942,0.6160,0.0228,0.4445,0.0621
4,WEEKDAY,18,0.0514,0.2844,0.3809,0.1394,0.2033,0.1892,0.7328,0.0219,0.4455,0.0640
4,WEEKDAY,19,0.0755,0.2226,0.3813,0.1267,0.2007,0.2090,0.8048,0.0207,0.4102,0.0643
4,WEEKDAY,20,0.1051,0.1646,0.3826,0.1098,0.1937,0.2090,0.7732,0.0197,0.3586,0.0619
4,WEEKDAY,21,0.1353,0.1224,0.3831,0.0880,0.1878,0.2090,0.6859,0.0183,0.3211,0.0536
4,WEEKDAY,22,0.1597,0.0823,0.3829,0.0366,0.1806,0.2090,0.6167,0.0153,0.2980,0.0223
4,WEEKDAY,23,0.2064,0.0447,0.3751,0.0150,0.1756,0.2090,0.5057,0.0129,0.2675,0.0116
4,SATURDAY,0,0.3099,0.0077,0.3758,0.0107,0.1714,0.2090,0.4191,0.0116,0.2402,0.0090
4,SATURDAY,1,0.3467,0.0068,0.3769,0.0102,0.1690,0.2090,0.3968,0.0109,0.2189,0.0077
4,SATURDAY,2,0.3788,0.0060,0.3783,0.0102,0.1686,0.2090,0.3958,0.0107,0.2140,0.0075
4,SATURDAY,3,0.4275,0.0055,0.3804,0.0180,0.1725,0.2090,0.3958,0.0114,0.2190,0.0087
4,SATURDAY,4,0.4353,0.0054,0.3805,0.0544,0.1820,0.1885,0.4053,0.0148,0.2651,0.0204
4,SATURDAY,5,0.4410,0.0061,0.3813,0.0878,0.1880,0.0454,0.4701,0.0188,0.3150,0.0283
4,SATURDAY,6,0.2708,0.0339,0.3740,0.1213,0.1930,0.0000,0.6151,0.0222,0.3418,0.0333
4,SATURDAY,7,0.1445,0.1166,0.3715,0.1266,0.1972,0.0000,0.6811,0.0242,0.3571,0.0353
4,SATURDAY,8,0.0563,0.2388,0.3703,0.1223,0.2039,0.0000,0.6130,0.0246,0.3627,0.0408
4,SATURDAY,9,0.0105,0.3352,0.3692,0.1274,0.2073,0.0000,0.5536,0.0238,0.3703,0.0421
4,SATURDAY,10,0.0000,0.4182,0.3701,0.1379,0.2086,0.0000,0.5072,0.0233,0.3772,0.0419
4,SATURDAY,11,0.0000,0.4829,0.3710,0.1477,0.2119,0.0000,0.4937,0.0228,0.3788,0.0420
4,SATURDAY,12,0.0000,0.5167,0.3725,0.1461,0.2129,0.0000,0.4918,0.0230,0.3814,0.0420
4,SATURDAY,13,0.0000,0.5011,0.3749,0.1397,0.2162,0.0000,0.4930,0.0243,0.3847,0.0423
4,SATURDAY,14,0.0000,0.4985,0.3767,0.1371,0.2173,0.0000,0.4950,0.0249,0.4003,0.0428
4,SATURDAY,15,0.0000,0.4946,0.3780,0.1428,0.2138,0.0000,0.5150,0.0247,0.4201,0.0547
4,SATURDAY,16,0.0089,0.4574,0.3789,0.1512,0.2116,0.0000,0.5656,0.0238,0.4377,0.0579
4,SATURDAY,17,0.0480,0.3942,0.3793,0.1498,0.2061,0.0914,0.6387,0.0225,0.4446,0.0620
4,SATURDAY,18,0.0787,0.3205,0.3800,0.1433,0.2024,0.1873,0.7564,0.0214,0.4456,0.0641
4,SATURDAY,19,0.1060,0.2403,0.3819,0.1307,0.1998,0.2090,0.8363,0.0199,0.4114,0.0644
4,SATURDAY,20,0.1715,0.1637,0.3841,0.1130,0.1930,0.2090,0.8220,0.0188,0.3600,0.0625
4,SATURDAY,21,0.2180,0.1100,0.3850,0.0898,0.1872,0.2090,0.7276,0.0175,0.3219,0.0548
4,SATURDAY,22,0.2297,0.0933,0.3842,0.0376,0.1801,0.2090,0.6354,0.0148,0.2985,0.0245
4,SATURDAY,23,0.2610,0.0609,0.3759,0.0147,0.1753,0.2090,0.5218,0.0127,0.2683,0.0122
4,SUNDAY,0,0.2906,0.0314,0.3746,0.0102,0.1704,0.2090,0.4039,0.0114,0.2337,0.0083
4,SUNDAY,1,0.3039,0.0256,0.3750,0.0102,0.1685,0.2090,0.3958,0.0107,0.2140,0.0075
4,SUNDAY,2,0.3312,0.0068,0.3766,0.0102,0.1686,0.2090,0.3958,0.0107,0.2140,0.0075
4,SUNDAY,3,0.3673,0.0062,0.3776,0.0205,0.1738,0.2090,0.3958,0.0117,0.2207,0.0091
4,SUNDAY,4,0.3930,0.0056,0.3785,0.0657,0.1847,0.1816,0.4085,0.0158,0.2799,0.0242
4,SUNDAY,5,0.3946,0.0065,0.3792,0.0952,0.1890,0.0000,0.4907,0.0198,0.3267,0.0297
4,SUNDAY,6,0.1995,0.0377,0.3708,0.1300,0.1944,0.0000,0.6566,0.0230,0.3468,0.0346
4,SUNDAY,7,0.0580,0.1684,0.3699,0.1254,0.1982,0.0000,0.7107,0.0245,0.3605,0.0356
4,SUNDAY,8,0.0085,0.2891,0.3693,0.1213,0.2058,0.0000,0.5876,0.0245,0.3634,0.0425
4,SUNDAY,9,0.0000,0.4326,0.3702,0.1294,0.2078,0.0000,0.5422,0.0235,0.3726,0.0420
4,SUNDAY,10,0.0000,0.5617,0.3717,0.1407,0.2088,0.0000,0.4955,0.0231,0.3788,0.0419
4,SUNDAY,11,0.0000,0.6291,0.3725,0.1500,0.2129,0.0000,0.4931,0.0227,0.3788,0.0420
4,SUNDAY,12,0.0000,0.6475,0.3737,0.1448,0.2129,0.0000,0.4913,0.0231,0.3823,0.0420
4,SUNDAY,13,0.0000,0.6662,0.3756,0.1380,0.2173,0.0000,0.4936,0.0247,0.3856,0.0424
4,SUNDAY,14,0.0000,0.6403,0.3775,0.1368,0.2173,0.0000,0.4955,0.0250,0.4052,0.0429
4,SUNDAY,15,0.0000,0.6375,0.3790,0.1448,0.2127,0.0000,0.5077,0.0247,0.4250,0.0587
4,SUNDAY,16,0.0000,0.6088,0.3799,0.1533,0.2112,0.0000,0.5627,0.0237,0.4419,0.0576
4,SUNDAY,17,0.0000,0.5113,0.3786,0.1486,0.2044,0.1219,0.6146,0.0225,0.4455,0.0634
4,SUNDAY,18,0.0000,0.4215,0.3786,0.1416,0.2018,0.2090,0.7265,0.0217,0.4456,0.0643
4,SUNDAY,19,0.0162,0.2864,0.3783,0.1271,0.1992,0.2090,0.7468,0.0202,0.4000,0.0645
4,SUNDAY,20,0.0523,0.2056,0.3788,0.1083,0.1910,0.2090,0.7059,0.0194,0.3467,0.0618
4,SUNDAY,21,0.0581,0.1745,0.3782,0.0836,0.1859,0.2090,0.6559,0.0178,0.3136,0.0525
4,SUNDAY,22,0.0814,0.1112,0.3782,0.0222,0.1782,0.2090,0.6001,0.0145,0.2934,0.0152
4,SUNDAY,23,0.1218,0.0109,0.3675,0.0121,0.1744,0.2090,0.4771,0.0124,0.2599,0.0111
4,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5,WEEKDAY,0,0.0562,0.1253,0.3638,0.0103,0.1741,0.2090,0.3998,0.0114,0.2337,0.0083
5,WEEKDAY,1,0.0658,0.1012,0.3642,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,WEEKDAY,2,0.0747,0.1074,0.3646,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,WEEKDAY,3,0.0885,0.1006,0.3651,0.0205,0.1777,0.2090,0.3998,0.0117,0.2207,0.0091
5,WEEKDAY,4,0.0895,0.1242,0.3651,0.0658,0.1887,0.1816,0.4385,0.0158,0.2798,0.0242
5,WEEKDAY,5,0.0650,0.1462,0.3643,0.0957,0.1936,0.0000,0.5073,0.0198,0.3266,0.0298
5,WEEKDAY,6,0.0048,0.1964,0.3615,0.1310,0.1987,0.0000,0.6636,0.0231,0.3469,0.0347
5,WEEKDAY,7,0.0004,0.3039,0.3756,0.1300,0.2026,0.0000,0.6893,0.0248,0.3607,0.0363
5,WEEKDAY,8,0.0000,0.4085,0.3770,0.1252,0.2109,0.0000,0.5876,0.0248,0.3636,0.0432
5,WEEKDAY,9,0.0000,0.5174,0.3774,0.1312,0.2126,0.0000,0.5422,0.0237,0.3727,0.0425
5,WEEKDAY,10,0.0000,0.6006,0.3785,0.1415,0.2133,0.0000,0.4955,0.0233,0.3788,0.0422
5,WEEKDAY,11,0.0000,0.6657,0.3789,0.1498,0.2176,0.0000,0.4931,0.0228,0.3788,0.0422
5,WEEKDAY,12,0.0000,0.6921,0.3796,0.1439,0.2177,0.0000,0.4913,0.0232,0.3822,0.0421
5,WEEKDAY,13,0.0000,0.7144,0.3812,0.1369,0.2223,0.0000,0.4936,0.0247,0.3855,0.0425
5,WEEKDAY,14,0.0000,0.7315,0.3825,0.1352,0.2220,0.0000,0.4955,0.0250,0.4052,0.0429
5,WEEKDAY,15,0.0000,0.7185,0.3831,0.1425,0.2167,0.0000,0.5151,0.0247,0.4249,0.0587
5,WEEKDAY,16,0.0000,0.6755,0.3830,0.1502,0.2151,0.0000,0.5678,0.0237,0.4418,0.0576
5,WEEKDAY,17,0.0000,0.5954,0.3821,0.1450,0.2084,0.1219,0.6321,0.0225,0.4454,0.0634
5,WEEKDAY,18,0.0000,0.4918,0.3816,0.1378,0.2062,0.1493,0.7644,0.0217,0.4455,0.0642
5,WEEKDAY,19,0.0027,0.3753,0.3815,0.1235,0.2037,0.2090,0.8191,0.0203,0.3998,0.0643
5,WEEKDAY,20,0.0114,0.2916,0.3819,0.1057,0.1955,0.2090,0.7633,0.0195,0.3466,0.0612
5,WEEKDAY,21,0.0129,0.2360,0.3816,0.0828,0.1903,0.2090,0.6659,0.0180,0.3136,0.0513
5,WEEKDAY,22,0.0170,0.1986,0.3812,0.0230,0.1826,0.2090,0.6033,0.0146,0.2935,0.0138
5,WEEKDAY,23,0.0291,0.1495,0.3628,0.0127,0.1783,0.2090,0.4771,0.0124,0.2599,0.0109
5,SATURDAY,0,0.0184,0.1386,0.3623,0.0102,0.1741,0.2090,0.3998,0.0114,0.2337,0.0083
5,SATURDAY,1,0.0221,0.1383,0.3623,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,SATURDAY,2,0.0348,0.1330,0.3628,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,SATURDAY,3,0.0426,0.1348,0.3631,0.0205,0.1777,0.2090,0.3958,0.0117,0.2207,0.0091
5,SATURDAY,4,0.0460,0.1413,0.3632,0.0657,0.1887,0.1816,0.4085,0.0158,0.2799,0.0242
5,SATURDAY,5,0.0289,0.1590,0.3626,0.0952,0.1935,0.0000,0.4907,0.0198,0.3267,0.0297
5,SATURDAY,6,0.0000,0.1935,0.3612,0.1300,0.1981,0.0000,0.6566,0.0230,0.3468,0.0346
5,SATURDAY,7,0.0000,0.2569,0.3756,0.1254,0.2016,0.0000,0.6893,0.0246,0.3605,0.0356
5,SATURDAY,8,0.0000,0.3436,0.3769,0.1213,0.2096,0.0000,0.5876,0.0246,0.3634,0.0425
5,SATURDAY,9,0.0000,0.4626,0.3773,0.1294,0.2113,0.0000,0.5422,0.0236,0.3726,0.0420
5,SATURDAY,10,0.0000,0.5408,0.3785,0.1407,0.2120,0.0000,0.4955,0.0232,0.3788,0.0419
5,SATURDAY,11,0.0000,0.6072,0.3785,0.1500,0.2164,0.0000,0.4931,0.0227,0.3788,0.0420
5,SATURDAY,12,0.0000,0.6220,0.3793,0.1448,0.2166,0.0000,0.4913,0.0231,0.3823,0.0420
5,SATURDAY,13,0.0000,0.6578,0.3810,0.1380,0.2211,0.0000,0.4936,0.0247,0.3856,0.0424
5,SATURDAY,14,0.0000,0.6512,0.3823,0.1368,0.2209,0.0000,0.4955,0.0250,0.4052,0.0429
5,SATURDAY,15,0.0000,0.6808,0.3829,0.1448,0.2157,0.0000,0.5216,0.0246,0.4250,0.0587
5,SATURDAY,16,0.0000,0.6223,0.3829,0.1533,0.2141,0.0000,0.5803,0.0235,0.4419,0.0576
5,SATURDAY,17,0.0000,0.5509,0.3822,0.1486,0.2074,0.1219,0.6582,0.0222,0.4455,0.0634
5,SATURDAY,18,0.0000,0.4252,0.3822,0.1416,0.2053,0.1493,0.7891,0.0211,0.4456,0.0643
5,SATURDAY,19,0.0000,0.3291,0.3822,0.1271,0.2028,0.2090,0.8521,0.0195,0.4000,0.0645
5,SATURDAY,20,0.0000,0.2756,0.3822,0.1083,0.1947,0.2090,0.8120,0.0186,0.3467,0.0618
5,SATURDAY,21,0.0000,0.2446,0.3822,0.0836,0.1896,0.2090,0.6995,0.0172,0.3136,0.0525
5,SATURDAY,22,0.0000,0.2075,0.3818,0.0222,0.1820,0.2090,0.6140,0.0140,0.2934,0.0152
5,SATURDAY,23,0.0096,0.1646,0.3623,0.0121,0.1781,0.2090,0.4910,0.0123,0.2599,0.0111
5,SUNDAY,0,0.0280,0.1527,0.3627,0.0102,0.1741,0.2090,0.4039,0.0114,0.2337,0.0083
5,SUNDAY,1,0.0471,0.1352,0.3634,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,SUNDAY,2,0.0541,0.1265,0.3637,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,SUNDAY,3,0.0655,0.1209,0.3642,0.0205,0.1777,0.2090,0.3958,0.0117,0.2207,0.0091
5,SUNDAY,4,0.0779,0.1059,0.3645,0.0657,0.1887,0.1816,0.4085,0.0158,0.2799,0.0242
5,SUNDAY,5,0.0592,0.1417,0.3640,0.0952,0.1935,0.0000,0.4907,0.0198,0.3267,0.0297
5,SUNDAY,6,0.0019,0.2062,0.3613,0.1300,0.1981,0.0000,0.6566,0.0230,0.3468,0.0346
5,SUNDAY,7,0.0000,0.3085,0.3767,0.1254,0.2016,0.0000,0.7107,0.0245,0.3605,0.0356
5,SUNDAY,8,0.0000,0.3832,0.3778,0.1213,0.2096,0.0000,0.5876,0.0245,0.3634,0.0425
5,SUNDAY,9,0.0000,0.5075,0.3781,0.1294,0.2113,0.0000,0.5422,0.0235,0.3726,0.0420
5,SUNDAY,10,0.0000,0.6142,0.3797,0.1407,0.2120,0.0000,0.4955,0.0231,0.3788,0.0419
5,SUNDAY,11,0.0000,0.6481,0.3800,0.1500,0.2164,0.0000,0.4931,0.0227,0.3788,0.0420
5,SUNDAY,12,0.0000,0.6814,0.3807,0.1448,0.2166,0.0000,0.4913,0.0231,0.3823,0.0420
5,SUNDAY,13,0.0000,0.7088,0.3822,0.1380,0.2211,0.0000,0.4936,0.0247,0.3856,0.0424
5,SUNDAY,14,0.0000,0.7104,0.3833,0.1368,0.2209,0.0000,0.4955,0.0250,0.4052,0.0429
5,SUNDAY,15,0.0000,0.7148,0.3836,0.1448,0.2157,0.0000,0.5077,0.0247,0.4250,0.0587
5,SUNDAY,16,0.0000,0.7060,0.3835,0.1533,0.2141,0.0000,0.5627,0.0237,0.4419,0.0576
5,SUNDAY,17,0.0000,0.5939,0.3824,0.1486,0.2074,0.1219,0.6146,0.0225,0.4455,0.0634
5,SUNDAY,18,0.0000,0.4751,0.3822,0.1416,0.2053,0.1493,0.7265,0.0217,0.4456,0.0643
5,SUNDAY,19,0.0000,0.3642,0.3822,0.1271,0.2028,0.2090,0.7468,0.0202,0.4000,0.0645
