Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
11,WEEKDAY,9,0.0136,0.2325,0.2385,0.0606,0.2091,0.0000,1.1487,0.4353,0.2643,0.4857,0.1415,0.0940
11,WEEKDAY,10,0.0032,0.3386,0.2419,0.0647,0.2111,0.0000,1.1533,0.4518,0.2671,0.4874,0.1424,0.0944
11,WEEKDAY,11,0.0002,0.4097,0.2477,0.0662,0.2114,0.0000,1.1533,0.4533,0.2671,0.4874,0.1424,0.0944
11,WEEKDAY,12,0.0005,0.4544,0.2534,0.0648,0.2115,0.0000,1.1533,0.4509,0.2668,0.4874,0.1424,0.0944
11,WEEKDAY,13,0.0014,0.4869,0.2593,0.0612,0.2111,0.0000,1.1532,0.4344,0.2632,0.4863,0.1422,0.0942
11,WEEKDAY,14,0.0000,0.5118,0.2664,0.0613,0.2086,0.0000,1.1377,0.3889,0.2486,0.4720,0.1393,0.0916
11,WEEKDAY,15,0.0000,0.5028,0.2567,0.0599,0.2028,0.0000,1.0539,0.2879,0.2363,0.4233,0.1293,0.0826
11,WEEKDAY,16,0.0006,0.4355,0.2440,0.0656,0.1982,0.0000,0.9848,0.2553,0.2204,0.3720,0.1188,0.0732
11,WEEKDAY,17,0.0031,0.3436,0.2397,0.0707,0.1926,0.3223,0.7857,0.2372,0.1983,0.3153,0.1066,0.0627
11,WEEKDAY,18,0.0024,0.1831,0.2063,0.0646,0.1869,0.3223,0.7430,0.2022,0.1772,0.2361,0.0890,0.0480
11,WEEKDAY,19,0.0045,0.0977,0.2033,0.0526,0.1815,0.4201,0.6987,0.1518,0.1607,0.1509,0.0693,0.0321
11,WEEKDAY,20,0.0081,0.0311,0.1929,0.0462,0.1755,0.4201,0.6604,0.0995,0.1477,0.1041,0.0568,0.0232
11,WEEKDAY,21,0.0134,0.0017,0.1802,0.0395,0.1727,0.4201,0.5336,0.0839,0.1334,0.0975,0.0489,0.0212
11,WEEKDAY,22,0.0193,0.0000,0.1750,0.0252,0.1712,0.4201,0.4131,0.0742,0.1100,0.0975,0.0399,0.0202
11,WEEKDAY,23,0.0264,0.0000,0.1701,0.0076,0.1702,0.4201,0.3529,0.0588,0.0895,0.0975,0.0289,0.0189
11,SATURDAY,0,0.0305,0.0000,0.1711,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SATURDAY,1,0.0366,0.0000,0.1711,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SATURDAY,2,0.0630,0.0130,0.1525,0.0000,0.1692,0.4201,0.3529,0.0416,0.0796,0.0975,0.0234,0.0183
11,SATURDAY,3,0.0381,0.0000,0.1339,0.0002,0.1692,0.4201,0.3529,0.0431,0.0798,0.0975,0.0234,0.0183
11,SATURDAY,4,0.0387,0.0000,0.1154,0.0024,0.1693,0.3223,0.3529,0.0478,0.0817,0.0975,0.0240,0.0184
11,SATURDAY,5,0.0393,0.0000,0.1154,0.0092,0.1695,0.3223,0.3529,0.0530,0.0855,0.0975,0.0255,0.0185
11,SATURDAY,6,0.0385,0.0000,0.1154,0.0122,0.1696,0.3223,0.6842,0.0589,0.0916,0.0975,0.0282,0.0188
11,SATURDAY,7,0.0378,0.0000,0.1711,0.0125,0.1698,0.0000,0.7745,0.0638,0.0991,0.0975,0.0312,0.0192
11,SATURDAY,8,0.0349,0.0000,0.1896,0.0120,0.1699,0.0000,0.8046,0.0675,0.1028,0.0975,0.0327,0.0194
11,SATURDAY,9,0.0167,0.0020,0.2184,0.0118,0.1701,0.0000,0.8046,0.0701,0.1038,0.0975,0.0331,0.0194
11,SATURDAY,10,0.0023,0.0430,0.2287,0.0123,0.1701,0.0000,0.8046,0.0713,0.1039,0.0975,0.0332,0.0194
11,SATURDAY,11,0.0000,0.1526,0.2296,0.0131,0.1702,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
11,SATURDAY,12,0.0000,0.2450,0.2359,0.0132,0.1703,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
11,SATURDAY,13,0.0000,0.2968,0.2476,0.0122,0.1704,0.0000,0.8046,0.0715,0.1038,0.0975,0.0332,0.0194
11,SATURDAY,14,0.0023,0.3402,0.2496,0.0116,0.1705,0.0000,0.8046,0.0706,0.1023,0.0975,0.0329,0.0194
11,SATURDAY,15,0.0000,0.2529,0.2341,0.0121,0.1705,0.0000,0.8046,0.0653,0.0986,0.0975,0.0320,0.0193
11,SATURDAY,16,0.0000,0.2018,0.1911,0.0154,0.1702,0.0000,0.8046,0.0584,0.0952,0.0975,0.0302,0.0191
11,SATURDAY,17,0.0000,0.1174,0.1905,0.0160,0.1700,0.3223,0.6540,0.0532,0.0907,0.0975,0.0272,0.0187
11,SATURDAY,18,0.0025,0.0378,0.1900,0.0129,0.1697,0.3223,0.6540,0.0481,0.0839,0.0975,0.0247,0.0185
11,SATURDAY,19,0.0080,0.0000,0.1525,0.0114,0.1696,0.4201,0.6540,0.0433,0.0801,0.0975,0.0235,0.0183
11,SATURDAY,20,0.0141,0.0000,0.1525,0.0095,0.1695,0.4201,0.6540,0.0416,0.0796,0.0975,0.0234,0.0183
11,SATURDAY,21,0.0160,0.0000,0.1896,0.0059,0.1694,0.4201,0.5336,0.0415,0.0796,0.0975,0.0234,0.0183
11,SATURDAY,22,0.0283,0.0000,0.1339,0.0015,0.1693,0.4201,0.4131,0.0415,0.0796,0.0975,0.0234,0.0183
11,SATURDAY,23,0.0347,0.0000,0.1339,0.0001,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,0,0.0000,0.0000,0.0232,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,1,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,2,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,3,0.0000,0.0000,0.0232,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,4,0.0000,0.0000,0.0000,0.0000,0.1692,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,5,0.0000,0.0000,0.0000,0.0000,0.1693,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,6,0.0000,0.0000,0.0000,0.0000,0.1693,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,7,0.0000,0.0000,0.0928,0.0000,0.1693,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,8,0.0000,0.0000,0.0928,0.0000,0.1692,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,9,0.0000,0.0000,0.1048,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,10,0.0000,0.0000,0.1288,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,11,0.0000,0.0405,0.1048,0.0000,0.1695,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,12,0.0000,0.0411,0.1288,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,13,0.0068,0.0799,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,14,0.0000,0.0850,0.1288,0.0000,0.1698,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,15,0.0068,0.0773,0.1168,0.0000,0.1698,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,16,0.0000,0.0404,0.1048,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,17,0.0000,0.0000,0.0464,0.0000,0.1697,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,18,0.0000,0.0000,0.0464,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,19,0.0000,0.0000,0.0696,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,20,0.0000,0.0000,0.0464,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,21,0.0000,0.0000,0.0232,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,22,0.0000,0.0000,0.0232,0.0000,0.1693,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,SUNDAY,23,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,1,0.0000,0.0000,0.0464,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.1692,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.1693,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.1693,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,7,0.0000,0.0000,0.0928,0.0000,0.1693,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,8,0.0000,0.0000,0.0928,0.0000,0.1692,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,9,0.0000,0.0000,0.0928,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,10,0.0000,0.0000,0.1168,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,11,0.0000,0.0000,0.1408,0.0000,0.1695,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,12,0.0000,0.0000,0.1408,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,13,0.0000,0.0000,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,14,0.0000,0.0800,0.1408,0.0000,0.1698,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,15,0.0000,0.0000,0.0928,0.0000,0.1698,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,16,0.0000,0.0000,0.0928,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,17,0.0000,0.0000,0.0928,0.0000,0.1697,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,18,0.0000,0.0000,0.0928,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,19,0.0000,0.0000,0.0928,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,22,0.0000,0.0000,0.0928,0.0000,0.1693,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
11,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,WEEKDAY,0,0.0480,0.0029,0.0920,0.0007,0.1693,0.4201,0.3529,0.0437,0.0806,0.0975,0.0239,0.0184
12,WEEKDAY,1,0.0465,0.0000,0.0920,0.0001,0.1693,0.4201,0.3545,0.0448,0.0802,0.1012,0.0241,0.0190
12,WEEKDAY,2,0.0845,0.0173,0.1185,0.0012,0.1706,0.4201,0.3652,0.0653,0.0842,0.1236,0.0287,0.0231
12,WEEKDAY,3,0.0491,0.0000,0.1583,0.0051,0.1728,0.4201,0.3840,0.0929,0.0906,0.1519,0.0348,0.0283
12,WEEKDAY,4,0.0487,0.0000,0.1627,0.0192,0.1763,0.3223,0.4081,0.1287,0.1019,0.1864,0.0439,0.0349
12,WEEKDAY,5,0.0557,0.0034,0.1877,0.0460,0.1817,0.3223,0.4502,0.1726,0.1190,0.2326,0.0567,0.0438
12,WEEKDAY,6,0.0528,0.0034,0.2288,0.0573,0.1890,0.3223,0.8242,0.2253,0.1447,0.3022,0.0759,0.0571
12,WEEKDAY,7,0.0515,0.0027,0.2288,0.0569,0.1972,0.0000,0.9746,0.2924,0.1892,0.4120,0.1064,0.0782
12,WEEKDAY,8,0.0399,0.0000,0.2284,0.0540,0.2040,0.0000,1.0712,0.3691,0.2353,0.4693,0.1300,0.0901
12,WEEKDAY,9,0.0333,0.0312,0.2284,0.0559,0.2085,0.0000,1.1056,0.4247,0.2552,0.4857,0.1378,0.0936
12,WEEKDAY,10,0.0236,0.0587,0.2286,0.0597,0.2104,0.0000,1.1103,0.4404,0.2578,0.4874,0.1387,0.0940
12,WEEKDAY,11,0.0152,0.1330,0.2292,0.0610,0.2107,0.0000,1.1103,0.4419,0.2578,0.4874,0.1387,0.0940
12,WEEKDAY,12,0.0123,0.1720,0.2295,0.0597,0.2108,0.0000,1.1103,0.4397,0.2576,0.4874,0.1387,0.0940
12,WEEKDAY,13,0.0066,0.2087,0.2306,0.0565,0.2104,0.0000,1.1102,0.4240,0.2540,0.4863,0.1384,0.0938
12,WEEKDAY,14,0.0043,0.2288,0.2323,0.0567,0.2079,0.0000,1.0947,0.3778,0.2394,0.4720,0.1355,0.0912
12,WEEKDAY,15,0.0039,0.1739,0.2303,0.0553,0.2021,0.0000,1.0109,0.2775,0.2274,0.4233,0.1256,0.0822
12,WEEKDAY,16,0.0108,0.1466,0.2292,0.0602,0.1975,0.0000,0.9418,0.2453,0.2121,0.3720,0.1150,0.0728
12,WEEKDAY,17,0.0199,0.0667,0.2061,0.0646,0.1919,0.3223,0.7571,0.2275,0.1908,0.3153,0.1029,0.0623
12,WEEKDAY,18,0.0186,0.0011,0.1806,0.0588,0.1863,0.3223,0.7143,0.1940,0.1701,0.2361,0.0854,0.0476
12,WEEKDAY,19,0.0235,0.0004,0.1761,0.0477,0.1809,0.4201,0.6700,0.1455,0.1538,0.1509,0.0660,0.0317
12,WEEKDAY,20,0.0274,0.0000,0.1274,0.0418,0.1750,0.4201,0.6318,0.0947,0.1413,0.1041,0.0537,0.0228
12,WEEKDAY,21,0.0327,0.0000,0.1141,0.0357,0.1723,0.4201,0.5164,0.0799,0.1283,0.0975,0.0465,0.0210
12,WEEKDAY,22,0.0347,0.0000,0.1053,0.0228,0.1709,0.4201,0.4074,0.0711,0.1071,0.0975,0.0383,0.0200
12,WEEKDAY,23,0.0382,0.0000,0.0964,0.0069,0.1699,0.4201,0.3529,0.0571,0.0885,0.0975,0.0284,0.0189
12,SATURDAY,0,0.0410,0.0000,0.1200,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SATURDAY,1,0.0422,0.0000,0.0968,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SATURDAY,2,0.0431,0.0000,0.0968,0.0000,0.1691,0.4201,0.3529,0.0416,0.0796,0.0975,0.0234,0.0183
12,SATURDAY,3,0.0473,0.0000,0.0968,0.0002,0.1691,0.4201,0.3529,0.0431,0.0798,0.0975,0.0234,0.0183
12,SATURDAY,4,0.0525,0.0000,0.0968,0.0024,0.1691,0.3223,0.3529,0.0478,0.0817,0.0975,0.0240,0.0184
12,SATURDAY,5,0.0533,0.0000,0.0968,0.0092,0.1694,0.3223,0.3529,0.0530,0.0855,0.0975,0.0255,0.0185
12,SATURDAY,6,0.0490,0.0000,0.0968,0.0122,0.1695,0.3223,0.6842,0.0589,0.0916,0.0975,0.0282,0.0188
12,SATURDAY,7,0.0491,0.0000,0.0968,0.0125,0.1696,0.0000,0.7745,0.0638,0.0991,0.0975,0.0312,0.0192
12,SATURDAY,8,0.0427,0.0000,0.1896,0.0120,0.1697,0.0000,0.8046,0.0675,0.1028,0.0975,0.0327,0.0194
12,SATURDAY,9,0.0369,0.0000,0.1896,0.0118,0.1698,0.0000,0.8046,0.0701,0.1038,0.0975,0.0331,0.0194
12,SATURDAY,10,0.0332,0.0000,0.1896,0.0123,0.1699,0.0000,0.8046,0.0713,0.1039,0.0975,0.0332,0.0194
12,SATURDAY,11,0.0219,0.0030,0.1897,0.0131,0.1700,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
12,SATURDAY,12,0.0076,0.0040,0.1899,0.0132,0.1701,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
12,SATURDAY,13,0.0010,0.0043,0.1900,0.0122,0.1701,0.0000,0.8046,0.0715,0.1038,0.0975,0.0332,0.0194
12,SATURDAY,14,0.0009,0.0029,0.2020,0.0116,0.1703,0.0000,0.8046,0.0706,0.1023,0.0975,0.0329,0.0194
12,SATURDAY,15,0.0022,0.0007,0.1898,0.0121,0.1702,0.0000,0.8046,0.0653,0.0986,0.0975,0.0320,0.0193
12,SATURDAY,16,0.0046,0.0000,0.1200,0.0154,0.1700,0.0000,0.8046,0.0584,0.0952,0.0975,0.0302,0.0191
12,SATURDAY,17,0.0196,0.0000,0.1200,0.0160,0.1698,0.3223,0.6540,0.0532,0.0907,0.0975,0.0272,0.0187
12,SATURDAY,18,0.0338,0.0000,0.1200,0.0129,0.1695,0.3223,0.6540,0.0481,0.0839,0.0975,0.0247,0.0185
12,SATURDAY,19,0.0351,0.0000,0.1200,0.0114,0.1694,0.4201,0.6540,0.0433,0.0801,0.0975,0.0235,0.0183
12,SATURDAY,20,0.0365,0.0000,0.0968,0.0095,0.1693,0.4201,0.6540,0.0416,0.0796,0.0975,0.0234,0.0183
12,SATURDAY,21,0.0380,0.0000,0.0968,0.0059,0.1692,0.4201,0.5336,0.0415,0.0796,0.0975,0.0234,0.0183
12,SATURDAY,22,0.0396,0.0000,0.0968,0.0015,0.1692,0.4201,0.4131,0.0415,0.0796,0.0975,0.0234,0.0183
12,SATURDAY,23,0.0413,0.0000,0.0968,0.0001,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,0,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,1,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,2,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,3,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,4,0.0000,0.0000,0.0000,0.0000,0.1691,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,5,0.0000,0.0000,0.0000,0.0000,0.1692,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,6,0.0000,0.0000,0.0000,0.0000,0.1692,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,7,0.0000,0.0000,0.0000,0.0000,0.1691,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,8,0.0000,0.0000,0.0557,0.0000,0.1691,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,9,0.0000,0.0000,0.0928,0.0000,0.1692,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,10,0.0000,0.0000,0.0928,0.0000,0.1692,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,11,0.0000,0.0000,0.0928,0.0000,0.1693,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,12,0.0000,0.0000,0.0928,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,13,0.0000,0.0000,0.0928,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,14,0.0000,0.0000,0.0928,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,15,0.0000,0.0000,0.0743,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,16,0.0000,0.0000,0.0371,0.0000,0.1695,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,17,0.0000,0.0000,0.0371,0.0000,0.1695,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,18,0.0000,0.0000,0.0000,0.0000,0.1693,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,19,0.0000,0.0000,0.0186,0.0000,0.1693,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,20,0.0000,0.0000,0.0186,0.0000,0.1693,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,21,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,22,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,SUNDAY,23,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.1691,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.1692,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.1692,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.1691,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.1691,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,9,0.0000,0.0000,0.0928,0.0000,0.1692,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,10,0.0000,0.0000,0.0928,0.0000,0.1692,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,11,0.0000,0.0000,0.0928,0.0000,0.1693,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,12,0.0000,0.0000,0.0928,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,13,0.0000,0.0000,0.0928,0.0000,0.1694,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,14,0.0000,0.0000,0.0928,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.1695,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.1695,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.1693,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.1693,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.1693,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.1692,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
12,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.1691,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
